filename,width,height,class,xmin,ymin,xmax,ymax
1565609202375462461.jpg,640,480,robot,423,28,519,254
test_nagoya_game_a_00098.png,800,600,robot,282,116,371,303
1084.jpg,640,480,robot,126,92,479,469
6978.jpg,640,480,robot,133,85,291,428
8564.jpg,640,480,robot,299,24,464,400
test_nagoya_game_b_00112.png,800,600,robot,222,252,296,398
test_nagoya_game_a_00523.png,800,600,robot,360,0,415,134
1498.jpg,640,480,robot,424,75,546,386
0837.jpg,640,480,robot,381,0,580,358
8779.jpg,640,480,robot,398,4,530,343
5752.jpg,640,480,robot,241,76,430,476
frame0261.png,640,360,robot,279,64,332,189
test_nagoya_game_d_00289.png,800,600,robot,345,275,387,367
frame0781.png,640,360,robot,30,48,60,95
1565608776044111951.jpg,640,480,robot,361,6,498,376
frame0167.png,640,360,robot,494,97,532,172
1565608767810866581.jpg,640,480,robot,0,0,80,442
1565608473345543270.jpg,640,480,robot,1,0,75,430
2972.jpg,640,480,robot,232,39,366,420
test_nagoya_game_b_00319.png,800,600,robot,337,42,393,174
frame0578.png,640,360,robot,318,93,338,149
1565608774210710462.jpg,640,480,robot,301,36,437,342
2684.jpg,640,480,robot,384,112,494,423
1565609148208219550.jpg,640,480,robot,317,53,411,258
1565608677210783699.jpg,640,480,robot,76,2,196,377
1565609102919776969.jpg,640,480,robot,292,0,385,358
test_nagoya_game_d_00327.png,800,600,robot,167,267,209,359
4807.jpg,640,480,robot,383,73,534,431
1565608690977459580.jpg,640,480,robot,529,10,634,400
1565609194708079196.jpg,640,480,robot,354,83,450,295
test_nagoya_game_a_00143.png,800,600,robot,132,102,213,279
5892.jpg,640,480,robot,208,91,402,456
9283.jpg,640,480,robot,367,6,533,347
1565608691577383271.jpg,640,480,robot,562,18,636,394
1565609172639392584.jpg,640,480,robot,527,101,615,297
1565608483145815473.jpg,640,480,robot,9,55,152,402
1212.jpg,640,480,robot,27,6,179,245
1565609291515806068.jpg,640,480,robot,234,48,333,330
frame0624.png,640,360,robot,511,113,563,199
1565609145376248909.jpg,640,480,robot,32,255,134,470
1565609220408237612.jpg,640,480,robot,315,33,534,439
0795.jpg,640,480,robot,228,20,421,407
test_nagoya_game_d_00195.png,800,600,robot,588,138,629,230
frame0283.png,640,360,robot,591,78,632,162
1565608545508408047.jpg,640,480,robot,0,35,138,356
1565608691177495704.jpg,640,480,robot,532,13,636,389
0458.jpg,640,480,robot,387,39,557,453
1565609294448033874.jpg,640,480,robot,369,63,468,347
9315.jpg,640,480,robot,360,38,538,357
1565609283000034749.jpg,640,480,robot,207,46,299,341
1565609249787339958.jpg,640,480,robot,328,71,505,397
5017.jpg,640,480,robot,414,93,621,467
test_nagoya_game_a_00088.png,800,600,robot,576,134,635,278
1565609180841714870.jpg,640,480,robot,364,119,460,313
1397.jpg,640,480,robot,318,93,392,270
5207.jpg,640,480,robot,329,56,518,430
1565609272632073358.jpg,640,480,robot,238,97,300,289
6636.jpg,640,480,robot,286,90,490,452
1565609299719322527.jpg,640,480,robot,167,0,257,259
4555.jpg,640,480,robot,195,48,389,440
7036.jpg,640,480,robot,114,91,297,456
1565609186475474496.jpg,640,480,robot,106,74,196,269
1565608784210897961.jpg,640,480,robot,585,0,639,396
1565609213539902658.jpg,640,480,robot,256,83,356,348
test_nagoya_game_b_00111.png,800,600,robot,411,274,473,402
frame0670.png,640,360,robot,500,113,549,197
1565609152576255388.jpg,640,480,robot,418,15,512,216
1565609111547923569.jpg,640,480,robot,309,0,402,364
1565608383576195856.jpg,640,480,robot,515,0,637,448
2461.jpg,640,480,robot,322,204,431,475
1565608488875698440.jpg,640,480,robot,274,22,429,403
wolves_test_b_171.png,640,480,robot,504,50,639,350
1137.jpg,640,480,robot,9,96,278,454
1565609263827826930.jpg,640,480,robot,481,101,579,289
test_nagoya_game_d_00247.png,800,600,robot,493,85,535,181
test_nagoya_game_b_00017.png,800,600,robot,515,82,591,210
1565608351376001276.jpg,640,480,robot,142,49,280,408
1132.jpg,640,480,robot,5,86,302,467
1565609110296020003.jpg,640,480,robot,303,0,404,365
1565608490875909050.jpg,640,480,robot,399,60,545,429
0352.jpg,640,480,robot,408,37,532,273
1565609153240090997.jpg,640,480,robot,484,9,590,231
0547.jpg,640,480,robot,0,116,262,480
6448.jpg,640,480,robot,529,50,639,419
1565609247371324963.jpg,640,480,robot,323,0,513,344
1565608757644122619.jpg,640,480,robot,98,0,219,387
1565609123755799700.jpg,640,480,robot,151,0,237,230
5253.jpg,640,480,robot,216,31,356,430
9421.jpg,640,480,robot,395,7,570,309
test_nagoya_game_b_00030.png,800,600,robot,519,80,589,214
1565608761044331271.jpg,640,480,robot,9,0,126,377
test_nagoya_game_a_00489.png,800,600,robot,232,0,287,71
1565608376907856605.jpg,640,480,robot,107,43,249,419
1565609126755835253.jpg,640,480,robot,153,11,238,223
frame0245.png,640,360,robot,339,63,394,189
9408.jpg,640,480,robot,397,3,569,314
1565608379008544890.jpg,640,480,robot,282,0,416,398
9211.jpg,640,480,robot,300,6,413,261
6179.jpg,640,480,robot,454,89,553,377
test_nagoya_game_c_00126.png,800,600,robot,207,0,299,79
1565608363908217817.jpg,640,480,robot,5,0,113,463
test_nagoya_game_c_00100.png,800,600,robot,397,0,483,125
0360.jpg,640,480,robot,387,30,508,270
1565608620510845977.jpg,640,480,robot,316,0,437,380
1565609138575960734.jpg,640,480,robot,329,225,424,418
1565608469275827586.jpg,640,480,robot,17,31,192,401
1265.jpg,640,480,robot,292,171,358,320
test_nagoya_game_a_00511.png,800,600,robot,547,0,573,23
9331.jpg,640,480,robot,373,8,559,318
frame0479.png,640,360,robot,338,78,365,136
8519.jpg,640,480,robot,251,27,491,387
1565608761577551596.jpg,640,480,robot,6,0,97,382
frame0544.png,640,360,robot,518,51,641,360
sequences_euro_ball_robot_1_b_00225.png,800,600,robot,213,96,285,227
4641.jpg,640,480,robot,169,88,335,463
1565609242330701072.jpg,640,480,robot,216,0,430,480
1565608379075942658.jpg,640,480,robot,283,0,416,404
1621.jpg,640,480,robot,463,225,628,467
1552.jpg,640,480,robot,204,159,438,463
3572.jpg,640,480,robot,387,38,593,443
0184.jpg,640,480,robot,396,86,581,471
sequences_euro_ball_robot_1_a_00023.png,800,600,robot,215,137,267,205
1565608377275333271.jpg,640,480,robot,120,52,268,409
5021.jpg,640,480,robot,414,90,620,468
1565608781011153896.jpg,640,480,robot,519,17,631,402
1565609139108035465.jpg,640,480,robot,357,204,442,419
1565608656512100411.jpg,640,480,robot,286,0,397,391
0811.jpg,640,480,robot,260,56,425,428
6753.jpg,640,480,robot,362,77,515,431
2098.jpg,640,480,robot,274,24,444,380
6672.jpg,640,480,robot,400,88,571,469
1565609264415870194.jpg,640,480,robot,493,174,583,368
test_nagoya_game_d_00178.png,800,600,robot,701,142,724,189
1565609097632011020.jpg,640,480,robot,320,0,390,358
0870.jpg,640,480,robot,513,59,636,316
1565609297647934813.jpg,640,480,robot,165,45,258,345
4648.jpg,640,480,robot,170,52,334,434
1565608385643382194.jpg,640,480,robot,528,0,637,411
1565608561783536222.jpg,640,480,robot,344,0,452,407
1565608380675866444.jpg,640,480,robot,366,48,504,419
1565608459271830895.jpg,640,480,robot,249,20,411,403
1565608619445120135.jpg,640,480,robot,271,0,399,417
4756.jpg,640,480,robot,313,70,530,430
1565609197440359874.jpg,640,480,robot,106,200,209,424
1565609278932246293.jpg,640,480,robot,206,82,325,296
1565608374243857184.jpg,640,480,robot,3,2,71,464
2035.jpg,640,480,robot,182,70,334,428
4377.jpg,640,480,robot,172,27,393,446
test_nagoya_game_c_00326.png,800,600,robot,272,0,313,61
test_nagoya_game_b_00035.png,800,600,robot,340,72,404,224
frame0402.png,640,360,robot,454,94,498,204
1565609152007886529.jpg,640,480,robot,346,10,437,220
5094.jpg,640,480,robot,371,93,603,458
1565608459939844045.jpg,640,480,robot,240,22,408,403
6016.jpg,640,480,robot,304,102,475,480
0984.jpg,640,480,robot,140,109,465,458
6158.jpg,640,480,robot,454,84,552,382
1565608556607888441.jpg,640,480,robot,28,32,188,378
1565608339043988385.jpg,640,480,robot,238,39,372,430
0967.jpg,640,480,robot,155,82,504,467
5927.jpg,640,480,robot,176,97,358,458
1565609176407342153.jpg,640,480,robot,341,110,427,305
1565608683611136085.jpg,640,480,robot,328,0,430,369
test_nagoya_game_a_00314.png,800,600,robot,0,180,41,327
1565609249163839425.jpg,640,480,robot,315,0,497,298
1565608564039865228.jpg,640,480,robot,464,23,579,412
1565609191775983158.jpg,640,480,robot,432,98,540,331
1565608350107895754.jpg,640,480,robot,164,36,296,421
2317.jpg,640,480,robot,455,14,568,299
2611.jpg,640,480,robot,295,193,402,480
1565608612477453499.jpg,640,480,robot,16,31,154,368
5632.jpg,640,480,robot,427,57,637,480
7806.jpg,640,480,robot,522,15,638,335
2750.jpg,640,480,robot,249,44,409,430
frame0234.png,640,360,robot,157,88,186,143
test_nagoya_game_a_00523.png,800,600,robot,56,0,121,107
1565609195840024534.jpg,640,480,robot,205,90,308,302
1565608562375848271.jpg,640,480,robot,395,11,504,422
test_nagoya_game_a_00030.png,800,600,robot,516,0,583,96
7473.jpg,640,480,robot,262,55,475,412
8454.jpg,640,480,robot,253,0,419,359
1565608600507716568.jpg,640,480,robot,105,34,243,364
3616.jpg,640,480,robot,328,74,529,430
1565608495875949630.jpg,640,480,robot,588,12,640,447
1565609094111035952.jpg,640,480,robot,301,4,395,347
1565608753177543203.jpg,640,480,robot,254,0,382,394
6800.jpg,640,480,robot,361,46,518,451
test_nagoya_game_b_00048.png,800,600,robot,692,136,732,200
2227.jpg,640,480,robot,362,45,487,313
1565608610677547346.jpg,640,480,robot,0,0,61,397
9269.jpg,640,480,robot,320,8,460,380
1565608691444188253.jpg,640,480,robot,552,19,640,391
1330.jpg,640,480,robot,107,65,223,280
3894.jpg,640,480,robot,318,89,445,411
0132.jpg,640,480,robot,109,77,244,342
2626.jpg,640,480,robot,293,193,403,480
1565608493908126834.jpg,640,480,robot,470,40,621,395
1565608613977587760.jpg,640,480,robot,34,1,187,348
1565608564575313373.jpg,640,480,robot,465,11,580,408
5122.jpg,640,480,robot,371,89,602,460
1769.jpg,640,480,robot,300,122,398,352
frame0083.png,640,360,robot,466,112,504,190
7051.jpg,640,480,robot,197,76,384,475
9501.jpg,640,480,robot,393,8,568,310
1565609190776202357.jpg,640,480,robot,520,49,619,300
1565608684010873744.jpg,640,480,robot,338,12,445,403
1565608658444399883.jpg,640,480,robot,279,5,375,373
test_nagoya_game_a_00567.png,800,600,robot,278,142,329,280
1565608750710873382.jpg,640,480,robot,290,2,418,383
7299.jpg,640,480,robot,388,86,523,404
test_nagoya_game_b_00111.png,800,600,robot,226,252,300,398
5267.jpg,640,480,robot,223,66,377,425
1565608617544148879.jpg,640,480,robot,223,20,358,371
1512.jpg,640,480,robot,509,84,637,408
1565609211008000038.jpg,640,480,robot,236,137,328,437
frame0694.png,640,360,robot,19,73,53,135
test_nagoya_game_c_00025.png,800,600,robot,237,0,277,21
4336.jpg,640,480,robot,297,79,480,474
3884.jpg,640,480,robot,342,95,473,437
test_nagoya_game_b_00346.png,800,600,robot,676,154,716,218
5194.jpg,640,480,robot,357,75,576,428
3940.jpg,640,480,robot,413,66,547,372
frame0055.png,640,360,robot,234,46,259,92
1565609283132635395.jpg,640,480,robot,206,33,298,327
test_nagoya_game_a_00193.png,800,600,robot,154,84,215,233
frame0766.png,640,360,robot,289,67,325,134
8718.jpg,640,480,robot,296,26,458,389
test_nagoya_game_a_00044.png,800,600,robot,266,0,339,115
1565609278632219303.jpg,640,480,robot,253,70,349,290
test_nagoya_game_d_00189.png,800,600,robot,337,112,362,167
5458.jpg,640,480,robot,295,95,450,440
sequences_euro_ball_robot_1_a_00022.png,800,600,robot,284,276,388,340
8281.jpg,640,480,robot,509,46,636,415
1565608779347667385.jpg,640,480,robot,421,37,541,396
test_nagoya_game_b_00148.png,800,600,robot,66,230,146,388
5915.jpg,640,480,robot,188,86,378,469
1565608494875694945.jpg,640,480,robot,521,23,633,428
7419.jpg,640,480,robot,354,30,561,396
0712.jpg,640,480,robot,241,0,470,349
4824.jpg,640,480,robot,416,74,539,415
3393.jpg,640,480,robot,165,47,367,423
1565609248495888793.jpg,640,480,robot,336,0,523,281
1565608545576183082.jpg,640,480,robot,0,35,136,356
test_nagoya_game_c_00030.png,800,600,robot,251,0,291,31
2848.jpg,640,480,robot,120,101,252,479
5326.jpg,640,480,robot,283,61,444,377
1028.jpg,640,480,robot,314,39,627,444
2387.jpg,640,480,robot,360,169,460,448
1426.jpg,640,480,robot,157,33,262,285
1565608772744161101.jpg,640,480,robot,227,33,356,358
test_nagoya_game_a_00068.png,800,600,robot,278,26,367,213
1565609303032728321.jpg,640,480,robot,12,82,108,424
test_nagoya_game_a_00145.png,800,600,robot,118,100,199,277
7815.jpg,640,480,robot,523,17,637,335
1565609235871869866.jpg,640,480,robot,291,0,638,454
9251.jpg,640,480,robot,339,0,476,317
1565609122255296394.jpg,640,480,robot,199,0,305,212
1565608555207645160.jpg,640,480,robot,12,0,92,414
1565608662444362162.jpg,640,480,robot,149,1,256,386
1565608555507995670.jpg,640,480,robot,7,0,106,415
0354.jpg,640,480,robot,405,33,517,273
test_nagoya_game_a_00651.png,800,600,robot,537,118,571,169
1316.jpg,640,480,robot,140,38,222,189
test_nagoya_game_a_00688.png,800,600,robot,554,130,611,258
wolves_test_b_119.png,640,480,robot,465,33,620,91
1565608350307860411.jpg,640,480,robot,160,42,292,419
6985.jpg,640,480,robot,135,105,294,477
1565609287820060395.jpg,640,480,robot,186,18,281,319
1565608565151750142.jpg,640,480,robot,517,21,631,426
1565609143139810285.jpg,640,480,robot,192,196,272,401
3662.jpg,640,480,robot,319,42,475,395
sequences_euro_ball_robot_1_b_00323.png,800,600,robot,1,224,13,368
7449.jpg,640,480,robot,333,5,517,415
3342.jpg,640,480,robot,276,61,383,370
test_nagoya_game_d_00142.png,800,600,robot,537,226,560,273
1565609190975911412.jpg,640,480,robot,536,73,625,320
7614.jpg,640,480,robot,443,22,636,461
1565609156939818276.jpg,640,480,robot,68,110,167,316
6811.jpg,640,480,robot,373,45,519,449
1565608379749104301.jpg,640,480,robot,315,38,443,421
1565609204708268305.jpg,640,480,robot,393,93,510,337
1565608664377718500.jpg,640,480,robot,92,0,210,363
test_nagoya_game_a_00631.png,800,600,robot,565,78,599,129
test_nagoya_game_a_00542.png,800,600,robot,439,56,465,111
6940.jpg,640,480,robot,347,98,522,441
8485.jpg,640,480,robot,249,27,415,384
1565609193376180871.jpg,640,480,robot,381,44,468,283
test_nagoya_game_b_00214.png,800,600,robot,0,80,52,236
0819.jpg,640,480,robot,307,29,487,385
1565609246327882747.jpg,640,480,robot,305,0,508,472
frame0674.png,640,360,robot,503,107,553,196
9066.jpg,640,480,robot,373,50,598,444
test_nagoya_game_a_00010.png,800,600,robot,418,0,442,49
2867.jpg,640,480,robot,116,116,263,464
3652.jpg,640,480,robot,310,28,471,403
test_nagoya_game_d_00299.png,800,600,robot,297,289,339,381
1565608768379628507.jpg,640,480,robot,1,0,130,389
sequences_euro_ball_robot_1_c_00005.png,800,600,robot,64,198,133,341
1565608566607820704.jpg,640,480,robot,587,0,637,413
test_nagoya_game_a_00092.png,800,600,robot,544,136,568,184
test_nagoya_game_a_00164.png,800,600,robot,0,92,75,273
1565609285567764624.jpg,640,480,robot,55,13,167,339
test_nagoya_game_b_00253.png,800,600,robot,201,0,261,112
test_nagoya_game_a_00089.png,800,600,robot,534,130,558,178
8948.jpg,640,480,robot,526,9,635,379
6217.jpg,640,480,robot,451,88,553,378
test_nagoya_game_a_00577.png,800,600,robot,284,176,337,314
1565609236747964892.jpg,640,480,robot,222,62,607,480
1565608349808387682.jpg,640,480,robot,175,41,302,424
3354.jpg,640,480,robot,276,65,387,368
8656.jpg,640,480,robot,80,7,240,405
test_nagoya_game_d_00414.png,800,600,robot,125,2,151,40
1565608762044417258.jpg,640,480,robot,8,0,96,378
1565609196609172457.jpg,640,480,robot,138,128,223,362
1565608763146839512.jpg,640,480,robot,2,5,56,378
0740.jpg,640,480,robot,263,73,516,479
frame0493.png,640,360,robot,21,51,52,112
1565608351743868062.jpg,640,480,robot,142,51,277,408
1565609163739536448.jpg,640,480,robot,347,102,433,298
test_nagoya_game_d_00121.png,800,600,robot,312,298,353,390
1565608674545691920.jpg,640,480,robot,5,8,64,380
0103.jpg,640,480,robot,345,95,546,470
1589.jpg,640,480,robot,280,113,402,351
5111.jpg,640,480,robot,369,95,601,458
1565609209208088663.jpg,640,480,robot,287,94,370,394
frame0049.png,640,360,robot,70,59,105,119
3793.jpg,640,480,robot,91,58,288,438
test_nagoya_game_a_00293.png,800,600,robot,393,154,421,207
1565608682810860590.jpg,640,480,robot,307,19,404,400
1565609290083868031.jpg,640,480,robot,188,100,276,397
0926.jpg,640,480,robot,311,52,583,426
test_nagoya_game_a_00387.png,800,600,robot,645,200,677,249
7691.jpg,640,480,robot,449,41,640,441
1565609287736182356.jpg,640,480,robot,186,9,282,315
1632.jpg,640,480,robot,290,209,423,478
0849.jpg,640,480,robot,392,8,563,337
1565609248288032407.jpg,640,480,robot,332,12,525,235
4486.jpg,640,480,robot,194,69,390,425
frame0277.png,640,360,robot,593,76,634,160
1565609107339834235.jpg,640,480,robot,304,0,396,360
9032.jpg,640,480,robot,487,51,635,434
test_nagoya_game_a_00605.png,800,600,robot,344,180,395,312
0711.jpg,640,480,robot,224,64,489,413
8777.jpg,640,480,robot,399,0,529,351
sequences_euro_ball_robot_1_a_00068.png,800,600,robot,629,191,693,316
1565608544976134252.jpg,640,480,robot,11,22,157,366
1565608341144016431.jpg,640,480,robot,239,40,372,429
frame0746.png,640,360,robot,278,65,313,129
1565608380543889260.jpg,640,480,robot,354,21,496,393
1565609181507823927.jpg,640,480,robot,374,128,473,307
7728.jpg,640,480,robot,440,48,633,435
3712.jpg,640,480,robot,293,81,441,433
6894.jpg,640,480,robot,373,68,525,435
frame0502.png,640,360,robot,123,70,150,113
test_nagoya_game_a_00273.png,800,600,robot,0,28,40,170
test_nagoya_game_a_00599.png,800,600,robot,427,168,461,221
1565609118380058279.jpg,640,480,robot,309,0,396,369
1565608674977921426.jpg,640,480,robot,5,1,56,393
1565609144640043789.jpg,640,480,robot,80,248,178,460
1565608380243849212.jpg,640,480,robot,329,18,468,404
1427.jpg,640,480,robot,158,33,265,290
1565609260664614067.jpg,640,480,robot,160,55,245,246
test_nagoya_game_a_00081.png,800,600,robot,580,116,639,260
1565608624744175049.jpg,640,480,robot,492,21,610,404
test_nagoya_game_d_00021.png,800,600,robot,176,2,198,26
frame0389.png,640,360,robot,448,94,492,204
1565609228235841663.jpg,640,480,robot,88,15,446,471
frame0135.png,640,360,robot,483,115,521,190
1565609299648569665.jpg,640,480,robot,167,0,256,261
1565608752344223133.jpg,640,480,robot,263,35,398,349
0688.jpg,640,480,robot,67,7,194,224
7575.jpg,640,480,robot,154,74,470,477
6305.jpg,640,480,robot,441,80,557,375
1565608667477499027.jpg,640,480,robot,13,0,130,380
6852.jpg,640,480,robot,373,64,522,438
7334.jpg,640,480,robot,369,70,502,399
0544.jpg,640,480,robot,478,84,634,471
1565608386707305747.jpg,640,480,robot,567,0,634,429
1565609172240111425.jpg,640,480,robot,527,102,615,296
1565609249955858712.jpg,640,480,robot,304,0,515,443
1565608670443599709.jpg,640,480,robot,0,25,57,388
1565608555575952603.jpg,640,480,robot,5,0,111,416
1318.jpg,640,480,robot,135,41,203,199
5997.jpg,640,480,robot,311,90,485,449
6869.jpg,640,480,robot,373,67,524,436
1565608462439887270.jpg,640,480,robot,206,29,377,398
2376.jpg,640,480,robot,469,74,635,351
3685.jpg,640,480,robot,213,21,366,414
test_nagoya_game_a_00341.png,800,600,robot,485,298,513,347
1565608560515072214.jpg,640,480,robot,251,5,370,416
1410.jpg,640,480,robot,369,68,445,243
5635.jpg,640,480,robot,368,68,640,480
test_nagoya_game_b_00191.png,800,600,robot,147,164,209,292
7508.jpg,640,480,robot,157,25,389,385
frame0245.png,640,360,robot,157,80,186,135
test_nagoya_game_d_00435.png,800,600,robot,574,0,601,53
1565609221040142364.jpg,640,480,robot,289,65,518,480
frame0695.png,640,360,robot,74,98,104,142
1565609259619981545.jpg,640,480,robot,157,76,247,273
1537.jpg,640,480,robot,227,136,441,480
test_nagoya_game_d_00291.png,800,600,robot,337,279,379,371
1565609182807959076.jpg,640,480,robot,282,127,380,303
1565609187875988263.jpg,640,480,robot,334,37,423,228
1565609153907900447.jpg,640,480,robot,492,72,587,275
8621.jpg,640,480,robot,279,17,444,403
1565609151607657369.jpg,640,480,robot,310,14,403,219
3154.jpg,640,480,robot,132,42,247,382
1565609137339927713.jpg,640,480,robot,323,62,426,243
test_nagoya_game_b_00239.png,800,600,robot,0,0,78,148
4424.jpg,640,480,robot,156,87,365,451
frame0571.png,640,360,robot,0,34,27,102
test_nagoya_game_a_00030.png,800,600,robot,236,0,311,125
0066.jpg,640,480,robot,345,94,546,470
1565609164275926225.jpg,640,480,robot,336,98,427,298
test_nagoya_game_a_00370.png,800,600,robot,490,272,541,401
1565608367176232941.jpg,640,480,robot,3,0,59,469
1565608547543320466.jpg,640,480,robot,2,0,69,438
1565609169710946829.jpg,640,480,robot,531,91,620,268
frame0107.png,640,360,robot,240,128,266,167
sequences_euro_ball_robot_1_a_00035.png,800,600,robot,337,132,385,197
0858.jpg,640,480,robot,362,57,535,337
1266.jpg,640,480,robot,209,171,323,388
1565609116047420884.jpg,640,480,robot,297,0,374,359
0029.jpg,640,480,robot,345,94,546,470
1565608467175900542.jpg,640,480,robot,93,25,263,404
1565609142708052505.jpg,640,480,robot,260,201,345,399
1565608603343429368.jpg,640,480,robot,0,6,129,393
0583.jpg,640,480,robot,190,53,466,480
1565609115088107420.jpg,640,480,robot,306,0,402,377
1565609108255873518.jpg,640,480,robot,311,0,398,350
frame0190.png,640,360,robot,281,105,307,148
1565609259455955374.jpg,640,480,robot,160,68,244,269
test_nagoya_game_a_00044.png,800,600,robot,552,0,617,86
1565608470180170008.jpg,640,480,robot,6,12,178,411
1565609143808693447.jpg,640,480,robot,132,200,218,411
3539.jpg,640,480,robot,3,118,156,480
1565608603807543276.jpg,640,480,robot,0,0,116,392
1565608603107921081.jpg,640,480,robot,8,34,144,351
1565609250204091953.jpg,640,480,robot,309,0,508,480
1565609181376110442.jpg,640,480,robot,367,117,465,318
5209.jpg,640,480,robot,329,67,522,427
test_nagoya_game_a_00117.png,800,600,robot,538,144,562,196
1565608380107797762.jpg,640,480,robot,335,4,475,383
1565608756977406014.jpg,640,480,robot,116,0,255,394
1248.jpg,640,480,robot,287,180,350,332
1565608348611143173.jpg,640,480,robot,207,18,331,418
frame0524.png,640,360,robot,152,60,205,167
1565608775944151362.jpg,640,480,robot,366,37,509,353
test_nagoya_game_d_00329.png,800,600,robot,165,263,207,355
4692.jpg,640,480,robot,114,112,288,451
1565609232411291391.jpg,640,480,robot,167,0,577,414
1924.jpg,640,480,robot,285,57,482,440
7465.jpg,640,480,robot,255,18,450,388
1565609181839911595.jpg,640,480,robot,365,124,458,310
1565608345275849323.jpg,640,480,robot,236,37,369,426
test_nagoya_game_a_00251.png,800,600,robot,268,0,329,127
1178.jpg,640,480,robot,265,4,355,174
frame0613.png,640,360,robot,89,88,118,134
4796.jpg,640,480,robot,353,98,511,443
9257.jpg,640,480,robot,336,0,481,330
1565608660843904292.jpg,640,480,robot,184,9,279,419
1450.jpg,640,480,robot,267,127,364,406
5968.jpg,640,480,robot,314,81,477,480
1565608545309069209.jpg,640,480,robot,2,42,141,364
1235.jpg,640,480,robot,188,112,314,333
1565609179439826704.jpg,640,480,robot,364,122,454,309
1193.jpg,640,480,robot,141,49,292,313
1565608460811443228.jpg,640,480,robot,244,23,410,404
7254.jpg,640,480,robot,389,89,519,406
0183.jpg,640,480,robot,393,94,582,467
1565609111879928050.jpg,640,480,robot,312,0,407,362
1565608615977904467.jpg,640,480,robot,127,34,278,358
1565608365075788839.jpg,640,480,robot,4,15,87,446
1565608364408059427.jpg,640,480,robot,4,0,109,455
frame0248.png,640,360,robot,456,70,523,147
test_nagoya_game_d_00413.png,800,600,robot,119,0,145,38
1565608771344052702.jpg,640,480,robot,121,35,256,363
7563.jpg,640,480,robot,65,68,391,477
test_nagoya_game_b_00164.png,800,600,robot,205,250,267,378
0839.jpg,640,480,robot,397,0,599,345
2899.jpg,640,480,robot,109,44,253,376
1565609115587828334.jpg,640,480,robot,306,0,401,373
1565609277400110395.jpg,640,480,robot,386,79,481,277
1565609205040252022.jpg,640,480,robot,383,95,492,338
1565609097420012708.jpg,640,480,robot,307,0,394,360
1565609286736033645.jpg,640,480,robot,122,0,230,308
1565608594344085926.jpg,640,480,robot,261,37,391,374
1565608493875489396.jpg,640,480,robot,469,61,609,410
1565609171640053873.jpg,640,480,robot,529,89,598,297
1565608757045754651.jpg,640,480,robot,112,7,250,387
7713.jpg,640,480,robot,482,45,635,447
1565608686877231050.jpg,640,480,robot,425,14,531,390
4585.jpg,640,480,robot,166,104,321,450
test_nagoya_game_b_00059.png,800,600,robot,497,156,563,290
4387.jpg,640,480,robot,153,47,378,437
1565609124419314101.jpg,640,480,robot,151,5,237,229
2015.jpg,640,480,robot,272,41,423,376
5783.jpg,640,480,robot,237,90,434,469
5901.jpg,640,480,robot,191,78,384,476
1565609216639937004.jpg,640,480,robot,517,43,629,480
1565608472175833919.jpg,640,480,robot,8,0,111,456
1565609230959201644.jpg,640,480,robot,175,20,534,457
1565608466108284031.jpg,640,480,robot,118,27,286,394
1565609158807918402.jpg,640,480,robot,220,77,316,266
1565609219739815133.jpg,640,480,robot,304,79,528,473
6043.jpg,640,480,robot,365,74,516,441
5744.jpg,640,480,robot,245,73,460,480
test_nagoya_game_a_00324.png,800,600,robot,304,262,359,389
1565609239540346276.jpg,640,480,robot,177,43,588,480
test_nagoya_game_a_00062.png,800,600,robot,534,10,558,64
9563.jpg,640,480,robot,322,5,526,322
1565608776410812512.jpg,640,480,robot,371,38,505,397
5644.jpg,640,480,robot,324,83,599,473
0874.jpg,640,480,robot,164,37,454,436
6990.jpg,640,480,robot,152,88,308,480
test_nagoya_game_a_00529.png,800,600,robot,471,14,497,69
1264.jpg,640,480,robot,191,165,314,392
7188.jpg,640,480,robot,379,87,501,407
1565608604639857750.jpg,640,480,robot,1,0,83,413
1565608615577418310.jpg,640,480,robot,122,34,266,368
frame0505.png,640,360,robot,32,36,91,165
6380.jpg,640,480,robot,436,30,542,328
1565609137632170663.jpg,640,480,robot,320,75,412,282
test_nagoya_game_a_00537.png,800,600,robot,18,10,83,153
test_nagoya_game_b_00127.png,800,600,robot,510,280,548,338
1565608359076040881.jpg,640,480,robot,11,54,149,414
1238.jpg,640,480,robot,281,114,344,270
1810.jpg,640,480,robot,312,106,403,341
1565608347475920285.jpg,640,480,robot,202,19,331,413
frame0105.png,640,360,robot,155,110,184,165
frame0349.png,640,360,robot,439,58,484,169
3742.jpg,640,480,robot,297,67,459,433
test_nagoya_game_a_00544.png,800,600,robot,310,58,361,202
test_nagoya_game_d_00283.png,800,600,robot,371,255,413,347
8308.jpg,640,480,robot,494,0,633,427
1565609220040113069.jpg,640,480,robot,307,29,525,451
0038.jpg,640,480,robot,346,94,546,471
1565608675410807996.jpg,640,480,robot,5,6,80,398
frame0700.png,640,360,robot,262,86,292,145
4685.jpg,640,480,robot,138,69,308,434
6295.jpg,640,480,robot,443,78,557,375
1565608624844045805.jpg,640,480,robot,490,16,610,399
4444.jpg,640,480,robot,191,41,391,445
sequences_euro_ball_robot_1_b_00262.png,800,600,robot,447,232,521,364
frame0172.png,640,360,robot,191,98,220,153
test_nagoya_game_a_00395.png,800,600,robot,524,175,575,306
